anfitriao_id,anf_data_cadastro,id_anuncio,nome_anuncio,bairro,tipo_propriedade,tipo_acomodacao,numero_hospedes,quartos,camas,preco,min_noites,max_noites,disponivel,numero_avaliaçoes,pontuacao_avaliacoes,confirmacao_instantanea
14592130,2014-04-22,2854274,Rock In Rio com Conforto Segurança Entreterimento,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,6,3.0,5.0,600.0,14,60,t,0,,f
5233930,2013-02-26,2854407,COPA DO MUNDO RJ 5min Maracanã,Tijuca,Entire rental unit,Entire home/apt,5,2.0,3.0,1000.0,7,30,t,0,,f
14601397,2014-04-22,2856101,WORLD CUP 2014!,Maracanã,Entire rental unit,Entire home/apt,6,3.0,5.0,2713.0,1,1125,t,0,,t
4420701,2012-12-16,2856217,"Next to the beach, 3 bedrooms",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,10,3.0,5.0,250.0,5,300,t,62,4.66,f
14602988,2014-04-22,2856421,Two bedroom apartment near Maracanã,Tijuca,Entire rental unit,Entire home/apt,6,2.0,3.0,1500.0,1,1125,t,0,,f
14603505,2014-04-22,2856527,Cozy and economic stay in Rio,Santa Teresa,Shared room in residential home,Shared room,3,1.0,4.0,300.0,6,28,t,0,,f
224192,2010-09-05,2856595,Othon Beach Condo - #209,Copacabana,Entire condominium (condo),Entire home/apt,4,2.0,2.0,428.0,3,90,t,0,,f
12764350,2014-03-03,2857207,"Apartment - Maracanã, Rio de Janeiro",Maracanã,Entire rental unit,Entire home/apt,3,2.0,3.0,290.0,7,30,t,0,,f
11411976,2014-01-18,2857369,AEP1976/301 • Lagoa - 3 bedrooms,Leblon,Entire rental unit,Entire home/apt,8,3.0,5.0,1575.0,15,90,t,1,5.0,f
224192,2010-09-05,2857574,Nice One Bedroom Close to the Beach #106C,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,326.0,3,90,t,0,,f
14612442,2014-04-22,2858099,Apartamento en el corazón de Copaca,Copacabana,Private room in rental unit,Private room,4,1.0,1.0,1801.0,1,1125,t,0,,f
14612829,2014-04-22,2858152,World Cup in Rio near Maracana,Tijuca,Entire residential home,Entire home/apt,4,2.0,3.0,610.0,6,1125,t,0,,f
14613801,2014-04-22,2858298,Suite in family home.,Barros Filho,Private room in residential home,Private room,4,1.0,1.0,500.0,1,1125,t,0,,f
14615364,2014-04-23,2858519,4 quartos na praia da Barra,Barra da Tijuca,Entire rental unit,Entire home/apt,12,4.0,9.0,1200.0,3,1125,t,20,4.4,t
14606707,2014-04-22,2860849,Maracana - apartamento a 200 metros,Maracanã,Entire rental unit,Entire home/apt,4,,,700.0,1,1125,t,0,,f
12129770,2014-02-10,2861128,Facing the Copacabana / Leme Beach,Leme,Entire rental unit,Entire home/apt,4,1.0,2.0,295.0,2,1125,t,22,4.89,t
13392098,2014-03-21,2861214,STUDIO IPANEMA RUA JOAQUIM NABUCO,Ipanema,Entire rental unit,Entire home/apt,3,,1.0,188.0,3,1125,t,28,4.79,f
14629365,2014-04-23,2861864,OCEAN FRONT RESORT BARRA DA TIJUCA,Barra da Tijuca,Entire condominium (condo),Entire home/apt,5,2.0,5.0,1352.0,3,1125,t,5,5.0,f
14631593,2014-04-23,2862350,Cozy apartment right next to Lapa.,Santa Teresa,Entire rental unit,Entire home/apt,2,1.0,1.0,180.0,20,120,t,3,5.0,f
13639219,2014-03-28,2862733,Studio in Copacabana beach for rent,Copacabana,Entire rental unit,Entire home/apt,2,,1.0,149.0,3,30,t,7,4.57,f
5754665,2013-04-03,2863155,Charming penthouse near everything.,Jacarepaguá,Entire rental unit,Entire home/apt,5,2.0,2.0,593.0,2,1125,t,29,4.93,f
14637279,2014-04-23,2863729,Apt 2 blocks from Leblon beach,Vidigal,Entire rental unit,Entire home/apt,4,2.0,2.0,396.0,3,90,t,21,4.81,f
14607312,2014-04-22,2865175,BEAUTIFUL APARTMENT ON LEBLON BEACH,Leblon,Entire rental unit,Entire home/apt,6,2.0,6.0,3000.0,1,1125,t,0,,f
14649367,2014-04-23,2866008,Apartamento charmoso na praia,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,2.0,2.0,195.0,4,1125,t,46,4.73,f
3532436,2012-09-11,2866170,"cozy,Ipanema,2BR/2WC,view beach, amazing location",Ipanema,Entire rental unit,Entire home/apt,4,2.0,3.0,360.0,7,1125,t,16,4.33,f
7159410,2013-06-28,2866828,Room overlooking the Christ Redeemer,Humaitá,Private room in townhouse,Private room,3,1.0,1.0,160.0,1,30,t,17,4.88,t
224192,2010-09-05,2866927,Executive 1 Bedroom Near the Beach #106B,Copacabana,Entire condominium (condo),Entire home/apt,2,1.0,1.0,298.0,3,90,t,0,,f
14654994,2014-04-23,2867019,Cozy apt 2 blocks from the beach Clean and safe ;),Leme,Entire rental unit,Entire home/apt,2,1.0,2.0,160.0,3,1125,t,6,5.0,f
14654987,2014-04-23,2867022,1 Quarto em Copacabana,Copacabana,Entire rental unit,Entire home/apt,3,1.0,3.0,161.0,2,1125,t,36,4.71,f
14677232,2014-04-24,2871532,Furnished Apartment Maracanã Season,Vila Isabel,Entire rental unit,Entire home/apt,4,1.0,3.0,588.0,1,1125,t,0,,f
8006333,2013-08-07,2872911,Luxury Aparment in Rio,Copacabana,Entire rental unit,Entire home/apt,7,3.0,6.0,530.0,4,1125,t,13,5.0,t
3620458,2012-09-19,2873298,"3 qtos, 2 quadras da praia de Copa",Copacabana,Entire rental unit,Entire home/apt,7,3.0,4.0,495.0,2,30,t,35,4.97,f
14684769,2014-04-24,2873314,AMAZING NEW APARTMENT COPACABANA,Ipanema,Entire rental unit,Entire home/apt,6,2.0,2.0,350.0,3,1125,t,37,4.74,f
13367738,2014-03-21,2873610,Penthouse - Copacabana - Carnival - New Year's,Copacabana,Entire rental unit,Entire home/apt,7,3.0,5.0,1800.0,4,1125,t,14,4.86,f
13712488,2014-03-30,2874880,Leblon imperdível,Leblon,Entire rental unit,Entire home/apt,4,2.0,3.0,900.0,2,32,t,3,4.67,f
8000736,2013-08-07,2875274,Belissimo  quarto e sala Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,250.0,5,1125,t,1,4.0,f
14696454,2014-04-24,2875292,Alugo para Copa do mundo 2014,Inhaúma,Private room in residential home,Private room,4,1.0,4.0,250.0,1,1125,t,0,,f
7314878,2013-07-06,2875317,"Suite individual,  add +1",Santa Teresa,Private room in rental unit,Private room,2,1.0,2.0,80.0,1,1125,t,0,,f
3316028,2012-08-20,2875373,Nice Room for Two in Copacabana,Copacabana,Private room in condominium (condo),Private room,2,1.0,1.0,105.0,2,1125,t,101,4.96,f
2655983,2012-06-16,2875404,Quarto confortável Comfortable room,Copacabana,Private room in rental unit,Private room,2,1.0,2.0,150.0,3,1125,t,7,4.5,f
2655983,2012-06-16,2875541,Pequeno quarto confortável,Copacabana,Private room in rental unit,Private room,1,1.0,0.0,371.0,3,1125,t,11,4.18,f
14697996,2014-04-24,2875547,Apto aconchegante e reformado,Maracanã,Entire rental unit,Entire home/apt,8,3.0,3.0,1500.0,1,1125,t,0,,f
14698034,2014-04-24,2875549,( Olympics ) Come enjoy Rio !!,Estácio,Entire villa,Entire home/apt,6,2.0,4.0,700.0,10,30,f,0,,f
14699020,2014-04-24,2875692,Apartamento para a Copa do Mundo,Flamengo,Entire rental unit,Entire home/apt,5,1.0,2.0,2434.0,1,1125,t,0,,f
14410295,2014-04-17,2879012,Great aptment in Rio for Worldcup,Laranjeiras,Entire rental unit,Entire home/apt,5,3.0,4.0,3787.0,1,1125,t,0,,f
5838889,2013-04-08,2879057,APT TEMPORADA VARGEM PEQUENA. Piscina.vaga p carro,Vargem Pequena,Entire rental unit,Entire home/apt,4,2.0,3.0,250.0,2,90,t,2,4.0,f
13519224,2014-03-25,2880084,Flat double suites na Praia - Beach Flat,São Conrado,Entire rental unit,Entire home/apt,4,2.0,2.0,550.0,3,365,t,1,5.0,f
14519720,2014-04-20,2880628,alugo apartamento com um quarto,Tijuca,Entire rental unit,Entire home/apt,4,1.0,2.0,900.0,1,1125,t,0,,f
14722193,2014-04-25,2880659,casa em olaria,Olaria,Entire residential home,Entire home/apt,7,2.0,5.0,350.0,1,1125,t,0,,f
4168313,2012-11-16,2880815,Fabulous historic house for rent during Carnival,Santa Teresa,Entire residential home,Entire home/apt,10,5.0,5.0,4108.0,3,15,t,0,,f
5940836,2013-04-15,2881822,Space and comfort in Copacabana,Copacabana,Entire rental unit,Entire home/apt,11,3.0,4.0,499.0,5,1125,t,2,4.5,f
13188989,2014-03-16,2882788,Apartamento aconchegante,Penha Circular,Entire rental unit,Entire home/apt,2,1.0,1.0,250.0,1,1125,t,1,5.0,f
14743853,2014-04-26,2884846,Reveillon/2022 na República da Urca RJ-CONFIRMADO!,Botafogo,Shared room in residential home,Shared room,10,1.0,7.0,75.0,5,30,t,14,4.64,t
14747896,2014-04-26,2885722,Penthouse apartment in Copacabana,Copacabana,Entire rental unit,Entire home/apt,13,4.0,9.0,811.0,4,1125,t,48,4.43,f
14748857,2014-04-26,2885893,Leblon -Olimpiadas-Verão Reveillon,Leblon,Entire rental unit,Entire home/apt,6,3.0,4.0,2900.0,7,30,t,0,,f
14750372,2014-04-26,2886214,Poetry in Rio,Ipanema,Entire rental unit,Entire home/apt,4,2.0,3.0,1000.0,15,30,t,0,,f
14752027,2014-04-26,2886968,Período da Copa -praias e Maracanã,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,2,2.0,2.0,800.0,3,1125,t,0,,f
14758884,2014-04-26,2887916,Penthouse Loft and deck,Freguesia (Jacarepaguá),Private room in bed and breakfast,Private room,4,1.0,2.0,558.0,1,1125,t,0,,f
14760540,2014-04-26,2888236,Quiet place near Maracanã stadium,Grajaú,Private room in rental unit,Private room,1,1.0,1.0,130.0,1,1125,t,0,,f
14760279,2014-04-26,2888241,120m2 in great location!,Copacabana,Entire rental unit,Entire home/apt,8,3.0,8.0,764.0,4,1125,t,10,4.78,f
8206811,2013-08-16,2888711,Sugar Loaf View!,Laranjeiras,Entire rental unit,Entire home/apt,4,2.0,2.0,866.0,15,1125,t,0,,f
14765814,2014-04-26,2889211,Lapa com estilo e conforto.,Centro,Entire rental unit,Entire home/apt,2,1.0,1.0,120.0,1,20,t,185,4.83,f
14766037,2014-04-26,2889247,Apartamento Frente Mar Barra Tijuca,Barra da Tijuca,Entire rental unit,Entire home/apt,5,2.0,0.0,2000.0,8,1125,t,2,3.0,f
14766091,2014-04-26,2889248,Ponto estratégico e lazer completo.,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,3.0,280.0,2,1125,t,8,4.13,f
12161430,2014-02-11,2889440,"Jardim Botânico, parques, cultura e gastronomia.",Jardim Botânico,Entire rental unit,Entire home/apt,6,3.0,3.0,1000.0,1,60,t,5,4.6,t
14767376,2014-04-26,2889476,"Charming Apartment in Rio, at Lapa!",Centro,Entire rental unit,Entire home/apt,4,1.0,4.0,390.0,3,2000,t,5,4.67,f
14775548,2014-04-27,2890958,Cosy room in Santa Teresa,Santa Teresa,Private room in rental unit,Private room,2,1.0,2.0,291.0,4,1125,t,0,,f
14787026,2014-04-27,2893119,Carnaval no Centro do Rio de Janeiro,Centro,Private room in rental unit,Private room,2,1.0,1.0,135.0,3,30,t,1,5.0,t
14788529,2014-04-27,2893442,Apartamento Catete para 4 pessoas.,Catete,Entire rental unit,Entire home/apt,4,2.0,4.0,550.0,1,1125,t,0,,f
13542127,2014-03-25,2893968,World Cup 2bdr Flamengo,Flamengo,Entire rental unit,Entire home/apt,4,2.0,3.0,1244.0,5,30,t,0,,f
14790359,2014-04-27,2894289,Copa do mundo no Corcovado,Cosme Velho,Entire rental unit,Entire home/apt,4,2.0,2.0,2164.0,7,35,t,0,,f
12926317,2014-03-08,2894381,Paul Redfern - Ipanema,Ipanema,Entire rental unit,Entire home/apt,2,1.0,1.0,300.0,1,1125,t,17,4.82,f
10986011,2014-01-03,2894789,Best House for a family in Rio: New Year/Carnaval,Barra da Tijuca,Entire rental unit,Entire home/apt,7,3.0,4.0,1704.0,4,30,t,2,5.0,f
11572985,2014-01-23,2897255,Excelente cobertura entre Copacabana e Ipanema,Copacabana,Entire rental unit,Entire home/apt,4,2.0,3.0,780.0,4,1125,t,8,5.0,f
14809534,2014-04-27,2897580,HUGE HOUSE - 1 up to 7 people,Santa Teresa,Private room in residential home,Private room,4,1.0,2.0,440.0,3,30,t,1,0.0,t
14810503,2014-04-27,2897769,TIJUCA - PRÓX. METRÔ/FÁCIL ACESSO PRAIAS E CENTRO,Tijuca,Entire rental unit,Entire home/apt,7,2.0,5.0,84.0,15,280,t,1,0.0,f
14811042,2014-04-27,2897869,Studio em Copacabana,Copacabana,Entire rental unit,Entire home/apt,3,1.0,2.0,93.0,4,90,t,81,4.75,f
14811213,2014-04-27,2897910,Ap  Tijuca excelente localização .,Tijuca,Private room in rental unit,Private room,2,1.0,1.0,127.0,1,1125,t,0,,t
14814972,2014-04-27,2898575,"Leblon. 2qtos c varanda,vaga.Show",Leblon,Entire rental unit,Entire home/apt,5,2.0,3.0,1190.0,15,35,t,0,,f
14818058,2014-04-28,2899080,Mundial Brasil 2014,Tijuca,Entire rental unit,Entire home/apt,4,2.0,2.0,1200.0,1,1125,t,0,,f
14828209,2014-04-28,2901513,Botafogo Beach,Flamengo,Entire rental unit,Entire home/apt,4,2.0,2.0,2000.0,1,1125,t,0,,f
14791076,2014-04-27,2903144,COPA 2014,Maracanã,Private room in rental unit,Private room,8,1.0,3.0,2000.0,1,1125,t,0,,f
14839275,2014-04-28,2904403,Alugo apartamento para olimpiadas,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,6,3.0,5.0,4000.0,15,30,t,0,,f
14846161,2014-04-28,2906015,Quarto para temporada no Flamengo,Flamengo,Private room in rental unit,Private room,2,1.0,1.0,180.0,1,1125,t,4,5.0,f
12160404,2014-02-11,2906042,APART 2 quartos -Home Office - 40% off COPACABANA,Copacabana,Entire condominium (condo),Entire home/apt,4,2.0,4.0,371.0,5,365,t,3,5.0,t
14855612,2014-04-28,2907813,APARTAMENTO COM OTIMA LOCALIZACAO,Copacabana,Entire rental unit,Entire home/apt,3,1.0,2.0,305.0,1,1125,t,6,4.67,f
14858269,2014-04-28,2908354,Nice 3 bedrooms apartment with partial ocean view,Leme,Entire rental unit,Entire home/apt,6,3.0,5.0,550.0,3,30,t,6,5.0,f
14858409,2014-04-28,2908489,APARTAMENTO FLAMENGO love,Laranjeiras,Entire rental unit,Entire home/apt,4,2.0,3.0,214.0,2,60,t,0,,f
14860263,2014-04-28,2908775,Casa na Glória do Jeitinho Carioca.,Centro,Entire residential home,Entire home/apt,16,4.0,10.0,240.0,2,30,t,33,4.63,t
14762109,2014-04-26,2909417,SEA VIEW BEACH 50M UP TO 10 people,Copacabana,Private room in rental unit,Private room,6,4.0,4.0,507.0,3,360,t,16,4.71,t
14808387,2014-04-27,2909523,Close to everything for Carnival,Botafogo,Entire rental unit,Entire home/apt,5,2.0,2.0,300.0,4,1125,t,6,4.5,f
14876271,2014-04-29,2912334,Nice bedrooms in Rio!,Flamengo,Private room in rental unit,Private room,2,1.0,2.0,190.0,3,8,t,12,4.92,f
9441499,2013-10-15,2912856,Studio Copacabana 50 meters Beach,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,140.0,2,90,t,2,5.0,t
4817242,2013-01-23,2913418,Leblon super localização,Leblon,Entire rental unit,Entire home/apt,4,2.0,2.0,600.0,2,365,t,1,3.0,f
14882007,2014-04-29,2913663,"Glória, luminoso, próximo do metrô, não-fumantes.",Glória,Entire loft,Entire home/apt,2,1.0,1.0,126.0,5,90,t,3,5.0,f
14891769,2014-04-29,2916078,2 bedroom 1130 sq ft 5min  Maracanã,Vila Isabel,Entire residential home,Entire home/apt,6,2.0,5.0,790.0,4,40,t,0,,f
14445258,2014-04-18,2917050,Excelente quarto em Copacabana,Copacabana,Private room in rental unit,Private room,2,1.0,2.0,1580.0,1,1125,t,0,,f
14900423,2014-04-29,2917743,Studio Copacabana:  Lado da Praia,Copacabana,Entire rental unit,Entire home/apt,3,,2.0,130.0,3,90,t,7,4.86,f
14569650,2014-04-22,2919577,"Natal, Réveillon, Férias no Rio de janeiro",Rio Comprido,Entire rental unit,Entire home/apt,10,5.0,5.0,957.0,10,1125,t,0,,f
14930194,2014-04-30,2923997,Apartamento de luxo Leblon,Leblon,Entire rental unit,Entire home/apt,2,1.0,1.0,1500.0,1,1125,t,0,,f
14929598,2014-04-30,2924029,Apartment with sea view,Barra da Tijuca,Entire rental unit,Entire home/apt,6,2.0,2.0,650.0,3,30,t,4,5.0,t
14963811,2014-05-01,2930312,,Rio Comprido,Entire rental unit,Entire home/apt,4,1.0,3.0,1000.0,1,1125,t,0,,f
11332664,2014-01-15,2930462,2 large en-suites Bedrooms,Flamengo,Private room in rental unit,Private room,2,1.0,2.0,703.0,3,15,t,1,5.0,f
14964711,2014-05-01,2930509,Luxury Penthouse Leblon,Leblon,Entire rental unit,Entire home/apt,3,2.0,2.0,1490.0,5,90,t,21,4.86,f
14970083,2014-05-01,2931677,"Charming Flat, Prime Neighbourhood",Lagoa,Entire rental unit,Entire home/apt,3,1.0,1.0,835.0,3,1125,t,0,,f
14976363,2014-05-01,2933403,Cozy Studio in Rio,Grajaú,Private room in rental unit,Private room,2,1.0,1.0,250.0,1,30,t,0,,f
14981492,2014-05-01,2934080,Alugo casa para temporada da copa,Gardênia Azul,Entire residential home,Entire home/apt,10,3.0,5.0,1100.0,1,1125,t,0,,f
14983588,2014-05-01,2934394,Cobertura na Barra da Tijuca,Jacarepaguá,Entire condominium (condo),Entire home/apt,6,4.0,6.0,527.0,5,30,t,1,0.0,t
7955669,2013-08-05,2934983,Mini suite Barra da Tijuca,Barra da Tijuca,Private room in rental unit,Private room,1,1.0,1.0,75.0,1,1125,t,49,4.57,f
8000736,2013-08-07,2938706,Apto 2 quartos a 1 minuto da praia,Copacabana,Entire rental unit,Entire home/apt,8,2.0,5.0,390.0,6,15,t,8,4.63,f
13898043,2014-04-04,2939483,Apartment Barra da Tijuca Beach,Barra da Tijuca,Entire rental unit,Entire home/apt,3,,1.0,310.0,1,90,t,93,4.59,f
15013867,2014-05-02,2940697,GLÓRIA INDUSTRIAL HOME - metrô Glória 50m,Glória,Entire rental unit,Entire home/apt,4,1.0,1.0,110.0,2,365,t,12,4.92,t
440892,2011-03-14,2941928,Best place to stay in Rio!!!,Flamengo,Entire rental unit,Entire home/apt,5,2.0,3.0,450.0,7,1125,t,3,4.67,f
14931871,2014-04-30,2941937,2 quartos linda vista reformado,Jardim Botânico,Entire rental unit,Entire home/apt,6,2.0,3.0,800.0,3,60,t,9,4.75,f
14983440,2014-05-01,2942596,Apê na quadra da Praia de Copacabana!,Copacabana,Entire rental unit,Entire home/apt,6,3.0,4.0,786.0,1,1125,t,0,,f
15025261,2014-05-02,2943007,"Studio Lapa, px. Acadepol-Petrobrás",Centro,Entire loft,Entire home/apt,2,,1.0,195.0,3,89,t,5,4.4,f
14983440,2014-05-01,2943455,Overlooking the green in Copacabana,Copacabana,Private room in rental unit,Private room,2,1.0,2.0,114.0,1,1125,t,0,,f
15011301,2014-05-02,2943487,Amazing in the heart of copacabana,Copacabana,Entire rental unit,Entire home/apt,2,,1.0,3212.0,4,1125,t,35,4.52,f
15025261,2014-05-02,2943609,Apart requintado - Praia do Leblon,Leblon,Entire serviced apartment,Entire home/apt,2,1.0,2.0,520.0,2,1125,t,3,5.0,f
15028799,2014-05-02,2943631,IPANEMA 3 Q MELHOR LOCALIZAÇÃO,Ipanema,Entire rental unit,Entire home/apt,6,3.0,3.0,2500.0,1,1125,t,0,,f
10649149,2013-12-16,2943985,Comfortable room in middle of  Rio!,Flamengo,Private room in rental unit,Private room,1,1.0,1.0,70.0,3,30,t,40,4.82,f
14811021,2014-04-27,2945284,RIO WONDERFUL APART COPACABANA,Copacabana,Entire serviced apartment,Entire home/apt,4,1.0,2.0,192.0,3,1125,t,16,4.6,f
13392098,2014-03-21,2946520,Vinicio flats IPANEMA 1 BEDROOM,Ipanema,Entire rental unit,Entire home/apt,3,1.0,1.0,190.0,3,1125,t,10,4.6,f
15045399,2014-05-03,2947331,A nice place in Ipanema,Ipanema,Entire rental unit,Entire home/apt,3,1.0,3.0,223.0,7,190,t,94,4.87,f
15048591,2014-05-03,2947840,Heaven´s Door.,Catete,Entire rental unit,Entire home/apt,6,2.0,4.0,1893.0,3,30,t,0,,f
15049299,2014-05-03,2947980,Alugue para a Copa do Mundo,Botafogo,Entire rental unit,Entire home/apt,4,2.0,3.0,900.0,2,30,t,0,,f
9736739,2013-10-31,2948379,Loft In Leblon’s Noble Area,Leblon,Entire loft,Entire home/apt,2,1.0,1.0,194.0,3,90,t,29,4.93,t
15019888,2014-05-02,2948815,Fully Equipped Copacabana Apt. - Beach Corner,Copacabana,Entire rental unit,Entire home/apt,6,2.0,6.0,300.0,3,600,t,31,4.35,f
14983440,2014-05-01,2949709,Copacabana - perto do mar e do metrô,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,114.0,1,1125,t,2,4.0,f
15059402,2014-05-03,2950011,Apê completo com ótima localização em Ipanema.,Ipanema,Entire condominium (condo),Entire home/apt,2,1.0,2.0,300.0,3,1125,t,2,5.0,f
15057367,2014-05-03,2950016,Olimpiadas na Zona sul e Maracanã,Botafogo,Entire rental unit,Entire home/apt,7,2.0,4.0,700.0,2,15,t,0,,f
14602257,2014-04-22,2950280,Copacabana: melhor localização e segurança,Copacabana,Entire rental unit,Entire home/apt,2,,2.0,134.0,2,15,t,186,4.81,f
15060606,2014-05-03,2950322,"Apto quarto/sala, coracao Ipanema,",Ipanema,Entire rental unit,Entire home/apt,2,1.0,2.0,265.0,3,180,t,3,4.33,t
15060606,2014-05-03,2950899,"Cobertura,Copa,Metro,CopaPalace,3q",Copacabana,Entire rental unit,Entire home/apt,9,3.0,0.0,614.0,5,180,t,4,3.75,t
15064727,2014-05-03,2950995,Quarto Comp. Catete Z.Sul Otima Loc,Catete,Shared room in rental unit,Shared room,1,1.0,2.0,114.0,8,1125,t,0,,f
15078593,2014-05-04,2954086,Near Maracanã - apto 2 bedrooms,Tijuca,Entire rental unit,Entire home/apt,4,2.0,3.0,3000.0,1,1125,t,0,,f
14727861,2014-04-25,2954413,Linda casa com vista para o mar,Barra de Guaratiba,Private room in residential home,Private room,6,1.0,2.0,2442.0,1,1125,t,0,,f
13789749,2014-04-01,2954429,Super desconto apto 10 min metrô,Santa Teresa,Entire rental unit,Entire home/apt,2,1.0,1.0,63.0,5,1125,t,58,4.34,f
5242897,2013-02-26,2955044,entire home at Flamengo Beach,Flamengo,Entire rental unit,Entire home/apt,4,2.0,2.0,379.0,90,1125,t,0,,f
15082491,2014-05-04,2955191,Tranquilidade Chic Jardim Botânico.,Jardim Botânico,Entire rental unit,Entire home/apt,3,1.0,2.0,990.0,1,1125,t,0,,f
14812254,2014-04-27,2956722,Conforto e ótima localização,Humaitá,Private room in rental unit,Private room,1,1.0,1.0,150.0,3,60,t,0,,f
14468768,2014-04-19,2957079,FLAMENGO CATETE SUBWAY - UP TO 4 GUESTS,Flamengo,Private room in rental unit,Private room,5,2.0,4.0,284.0,3,90,t,1,5.0,f
7405995,2013-07-10,2958465,Apart Hotel com Vistao para o Mar,Barra da Tijuca,Entire serviced apartment,Entire home/apt,2,1.0,2.0,348.0,3,1125,t,15,4.6,f
15106426,2014-05-04,2959624,2 BEDROOM APT. IN RIO,Botafogo,Entire rental unit,Entire home/apt,4,2.0,3.0,750.0,6,1125,t,0,,f
15092465,2014-05-04,2962403,Apartment near Maracanã and Subway,São Cristóvão,Private room in rental unit,Private room,6,3.0,4.0,2900.0,1,1125,t,2,4.5,f
15119193,2014-05-05,2962547,Casa das Marias,Santa Teresa,Private room in rental unit,Private room,2,1.0,1.0,220.0,1,1125,t,4,5.0,f
14198318,2014-04-12,2962813,O PEQUENO NOTÁVEL EM COPACABANA,Copacabana,Entire rental unit,Entire home/apt,4,,2.0,95.0,3,26,t,51,4.82,f
15128240,2014-05-05,2964712,Barra da Tijuca - 2 suits with sea view,Barra da Tijuca,Entire rental unit,Entire home/apt,6,2.0,3.0,410.0,3,30,t,23,4.96,f
15129528,2014-05-05,2965050,Maravilhoso apartamento no Leblon,Leblon,Entire rental unit,Entire home/apt,6,2.0,3.0,800.0,3,40,t,28,4.89,f
10150185,2013-11-20,2965578,Incredible 3 floor modern penthouse,Ipanema,Entire rental unit,Entire home/apt,6,2.0,3.0,9635.0,1,1125,t,1,5.0,f
14670035,2014-04-24,2965925,Apartamento aconchegante  Flamengo,Catete,Entire rental unit,Entire home/apt,4,,3.0,200.0,4,30,t,3,4.67,f
14768006,2014-04-26,2965937,Loft na praia da Barra localização paradisíaca,Barra da Tijuca,Entire loft,Entire home/apt,3,1.0,4.0,310.0,2,1125,t,50,4.71,f
13596474,2014-03-27,2966307,Ipanema-7oandar silencioso-2aquadra praia,Ipanema,Entire rental unit,Entire home/apt,4,2.0,3.0,200.0,3,1125,t,18,4.78,f
13596474,2014-03-27,2966973,Apartamento em Ipanema - 713,Ipanema,Entire rental unit,Entire home/apt,4,1.0,3.0,200.0,2,1125,t,4,4.0,f
15137486,2014-05-05,2967278,Apartamento Copacabana 876 A,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,180.0,1,1125,t,0,,f
10592397,2013-12-12,2967398,Excellent studio/apartment in Copacabana.,Copacabana,Entire rental unit,Entire home/apt,3,1.0,2.0,83.0,3,1125,t,206,4.63,t
14017305,2014-04-07,2967910,Aluga quarto para casal - Tijuca,Praça da Bandeira,Entire rental unit,Entire home/apt,10,2.0,3.0,6955.0,1,1125,t,0,,f
15137486,2014-05-05,2968002,Apartamento Copacabana 876 B,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,180.0,2,1125,t,0,,f
14509999,2014-04-20,2968207,"Rock in Rio, Barra da Tijuca, Pq Olímp, Praias 5",Camorim,Entire rental unit,Entire home/apt,4,2.0,4.0,649.0,2,1125,t,5,4.5,f
15152328,2014-05-05,2969690,CHARMING APARTMENT IN FLAMENGO,Flamengo,Entire rental unit,Entire home/apt,4,1.0,2.0,160.0,30,365,t,3,4.67,f
15168338,2014-05-06,2973312,Cozy Room _ Quarto Santa Teresa,Santa Teresa,Entire rental unit,Entire home/apt,3,1.0,1.0,379.0,3,1125,t,2,5.0,f
15175884,2014-05-06,2975155,Apartment for Recreation Cup RJ,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,2.0,3.0,1500.0,1,1125,t,0,,f
15177238,2014-05-06,2976557,TWO ROOMS FOR RENT COPA 2014,Copacabana,Private room in rental unit,Private room,3,1.0,2.0,110.0,1,1125,t,1,2.0,f
15177238,2014-05-06,2977016,"BEST ROOMS for rent in Rio, lindo.",Copacabana,Private room in rental unit,Private room,5,1.0,5.0,114.0,1,1125,t,6,4.5,f
15189520,2014-05-06,2977987,Ap silencioso excelente localização,Laranjeiras,Entire rental unit,Entire home/apt,5,2.0,2.0,500.0,10,1125,t,0,,f
10257468,2013-11-25,2978880,Belo apt 2 quartos na Barra da Tijuca/RJ,Barra da Tijuca,Entire rental unit,Entire home/apt,6,2.0,4.0,450.0,3,1125,t,0,,f
15194190,2014-05-06,2978932,Ipanema Posto 9,Ipanema,Entire rental unit,Entire home/apt,4,1.0,3.0,500.0,10,1125,t,0,,f
15194240,2014-05-06,2978934,Passe suas férias na Praia de Copacabana.,Copacabana,Entire loft,Entire home/apt,4,1.0,3.0,350.0,5,10,t,8,4.63,f
12459092,2014-02-21,2979359,"RÉVEILLON 2021! BOTAFOGO, AO LADO DE COPACABANA.",Botafogo,Private room in residential home,Private room,2,1.0,1.0,300.0,1,1125,t,1,5.0,t
